"","Trans2","Trans4","Trans5","Trans6","Trans7","Trans8","Trans9","Trans11","Trans31","Trans41","Food10","Food18","Food26","Food30","Food43","Food46","Food51","Food53","Food55","Food58","Food59","Food81","Food82","Food87","Food107","Food137","Food150","Food153","Food156","Food160","Food162"
"4347",55.95,70.85,5,6,6,7,37,272,0,210,0,0,0,15.95,0,15.95,0,1,0,3.45,0,0,0,0.547169811,1,1,3,0,6,5.2,5.2
"4348",0,29,0,0,0,10,5,41,0,2,0,0,0,0,0,0,6,6,0,3.88,13.32,0,0,0,0,0,9,0,0,0,0
"4349",36.2,86.82,8,9,16,19,9,85,0,63,0,0,0,0,0,0,0,1,11,8,0,0.184971098,0,0,5,8,3,4,14,0,0
"4350",477.92,573.64,11,19,23,28,15,30,0.8,1,0,4,16.2,11.8,41.25,11.8,11,3,21,16.2,50.55,0.07654146,0.194897236,0.055752422,12,32,8,0,14,6.85,6.85
"4351",0,98.67,0,0,12,23,4,20,0.8,15,0,0,0,0,4.95,5.9,5,10,2,17.4,22.17,0.411764706,0.149321267,0.177978884,0,3,9,8,18,0,2.45
"4352",0,178.5,0,0,5,21,24,41,0,8,0,0,0,0,0,0,0,1,9,61.8,0,0.957173448,0,0,0,6,0,0,17,0,0
"4353",4.65,30.35,0,1,2,4,4,196,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0
"4354",0,31.46,0,0,0,3,0,10,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0
"4355",0,10.35,0,0,4,5,39,105,1,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,3,0,0
"4356",0,35.47,0,0,0,11,1,39,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,8,0,0
"4357",0,99.79,0,0,1,9,30,33,0,0,0,0,0,0,0,0,0,0,2,25.2,0,0.261006289,0,0,0,1,1,2,7,0,0
"4358",0,102.33,0,0,7,23,4,9,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,8,0,0
"4359",0,174.63,0,0,6,19,17,33,0.75,0,0,0,0,0,0,36.5,3,2,0,21.55,9.49,0.084219858,0,0.647163121,0,1,1,13,14,0,17.05
"4360",0,90.7,0,0,2,8,10,54,0,34,0,0,0,0,0,12.7,0,0,0,0,0,0,0,0.920289855,0,1,7,2,4,0,5.4
"4361",76.23,87.08,3,9,10,11,25,163,0,48,0,0,0,6.19,0,6.19,0,2,0,0,0,0,0,0.089997092,0,3,0,1,4,7.21,7.21
"4362",110.9,123.35,5,19,21,22,26,155,1,27,0,0,0,27.31,15.52,27.31,4,3,7,6.18,15.52,0.082786336,0.20790355,0.365840589,5,8,9,1,5,14.6,14.6
"4363",42.3,166.67,1,6,10,24,40,52,0.83,9,0,0,0,42.3,0,64.05,1,1,0,0,2.37,0,0,0.98462721,0,6,3,4,2,28,38.65
"4364",6.9,57.63,2,2,5,10,30,88,0,0,0,0,0,0,4.75,0,1,16,0,0,4.75,0,0.441860465,0,2,7,0,0,1,0,0
"4365",30.9,108.09,5,8,15,20,33,37,0,3,0,0,0,24.75,0,56.55,1,0,0,0,1.97,0,0,0.816017316,0,1,17,0,16,16,35.45
"4366",16.1,92.85,1,2,6,10,25,80,1,51,0,2,8.7,0,0,0,0,0,12,32.65,0,0.492444444,0,0,1,3,2,13,10,0,0
"4367",0,81.73,0,0,10,15,20,49,0,11,0,0,0,0,0,30.2,1,0,0,18.65,4.25,0.309917355,0,0.623966942,0,6,2,2,8,0,13.7
"4368",61.92,150.19,3,13,20,29,7,15,0,1,0,2,7.1,24.5,0,31.2,0,1,7,14.9,0,0.229125019,0,0.479778564,2,6,3,8,19,13.8,17.55
"4369",33.4,79.87,4,4,6,12,2,60,0,56,8.9,2,8.9,20.05,0,20.05,0,0,0,31.65,0,0.477183833,0,0.522816167,5,6,0,1,1,6.7,6.7
"4370",0,30.48,0,0,5,9,1,67,0,0,0,0,0,0,8.2,0,5,1,0,3.95,17.04,0.300380228,0.623574145,0,0,0,7,0,1,0,0
"4371",84.4,95.5,17,17,18,19,37,290,0,106,0,0,0,48.15,4.45,54.15,1,5,0,0,4.45,0,0.057308435,0.697359949,5,5,2,17,7,24.45,26.2
"4372",3.84,50.35,0,1,4,8,15,101,0,7,0,0,0,0,0,9.94,0,0,4,1.92,0,0.122292994,0,0.633121019,0,0,3,4,3,3.84,9.94
"4373",3.75,17.87,0,1,1,5,36,39,0,1,0,0,0,0,0,0,6,0,0,0,13.52,0,0,0,0,0,2,0,0,3.75,3.75
"4374",0,70.61,0,0,5,19,19,42,0,19,0,0,0,0,3.95,0,10,6,0,8.1,37.06,0.344339623,0.372641509,0,0,4,1,2,6,0,0
"4375",6.85,8.8,2,3,3,4,31,343,0,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0
"4376",77.56,86.06,8,9,9,10,6,289,0,7,0,0,0,18.3,0,18.3,0,0,11,8.5,0,0,0,0.338262477,7,7,11,0,2,2.25,2.25
"4377",11.55,23.2,3,5,8,10,0,108,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,2,7,0,0
"4378",0,197.66,0,0,1,42,5,7,0,0,0,0,0,0,0,0,6,0,0,45.7,13.95,1,0,0,0,1,2,17,2,0,0
"4379",17.15,58.15,2,5,9,13,2,56,0,30,0,0,0,14.9,0,35.3,0,0,0,0,0,0,0,0.940079894,1,8,1,0,11,9.2,19
"4380",0,13.95,0,0,0,2,10,39,0,17,0,0,0,0,0,0,0,0,0,3.95,0,0,0,0,0,0,0,1,1,0,0
"4381",0,33.15,0,0,0,10,2,8,0,0,0,0,0,0,0,0,0,0,0,21.61,0,0,0,0,0,0,0,5,8,0,0
"4382",26.6,50.5,0,7,7,14,40,45,1,1,0,4,13.8,4.95,0,4.95,0,0,2,31.5,0,0.736,0,0.264,0,0,11,1,12,1.5,1.5
"4383",133.4,215.85,26,26,29,34,1,74,0,0,26.7,8,26.7,71.2,4.45,104.75,1,2,2,35.75,4.45,0.165632754,0.027605459,0.649813896,13,16,14,1,15,43.9,58
"4384",74.35,127.33,1,5,8,12,40,118,0,0,0,0,0,27.7,20.75,39.75,7,0,0,10.95,29.25,0.11248074,0.213148434,0.408320493,0,7,10,0,5,7.15,10.1
"4385",20.75,46.75,3,4,6,9,0,84,0.5,82,16.6,5,20.75,0,9.3,0,2,1,0,29.05,9.3,0.690515807,0.309484193,0,4,7,0,0,1,0,0
"4386",0,42.58,0,0,0,10,34,39,0.5,0,0,0,0,0,0,0,10,0,4,6.9,22.04,0,0,0,0,0,4,10,4,0,0
"4387",0,59.5,0,0,2,8,2,44,0.5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,9.4
"4388",0,69.23,0,0,3,8,27,55,0,21,0,0,0,0,0,15.95,0,0,0,0,0,0,0,1,0,0,11,0,7,0,9.8
"4389",0,78.58,0,0,0,21,39,56,0,0,0,0,0,0,0,0,2,3,6,9.74,4.51,0,0,0,0,0,11,4,8,0,0
"4390",0,69.49,0,0,2,9,3,57,0,5,0,0,0,0,0,0,1,0,4,5.5,3.95,0.284974093,0,0,0,1,8,3,5,0,0
"4391",0,64.77,0,0,8,20,28,31,1,1,0,0,0,0,0,8.45,0,0,0,13.55,0,0.3440454,0,0.3194707,0,8,7,0,17,0,4.25
"4392",12.95,80.15,0,3,4,20,6,24,1,1,0,1,3.45,6.35,0,6.35,0,3,2,21.75,0,0.454054054,0,0.343243243,0,1,15,0,22,4.45,4.45
"4393",7.4,79.48,1,2,6,12,4,6,1,1,0,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,4,3,0,0,3.75
"4394",14.15,18.52,2,4,4,5,36,261,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,3,0,0
"4395",26.74,83.31,2,8,12,25,7,20,0.2,0,3.95,2,7.9,0,0,0,1,0,6,11.55,1.62,0.49068323,0,0,0,0,10,0,6,0,0
"4396",0,5.6,0,0,1,2,0,169,1,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
"4397",0,29.37,0,0,2,7,28,50,0.5,0,0,0,0,0,0,0,0,0,2,2.31,0,0,0,0,0,1,1,1,4,0,0
"4398",21.07,45.28,0,4,7,9,16,93,0,56,0,5,16.82,0,0,0,0,0,0,35.93,0,1,0,0,0,5,4,0,10,0,0
"4399",0,22.9,0,0,0,6,0,12,0,5,0,0,0,0,0,0,0,0,0,5.9,0,0,0,0,0,0,2,6,6,0,0
"4400",43.04,83.11,10,11,12,19,20,40,0,0,0,0,0,0,0,0,2,0,0,0,4.78,0,0,0,0,0,0,0,0,0,0
"4401",0,98.66,0,0,0,11,6,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0
"4402",23.8,69.09,5,5,12,18,24,42,0,204,0,0,0,0,0,9.6,0,0,0,0,0,0,0,0.633663366,0,1,0,6,7,0,4.9
"4403",57.64,88.04,2,15,18,22,21,77,0,0,0,1,4.65,0,0,0,0,1,6,13.25,0,0.148325359,0,0,0,4,7,1,13,0,0
"4404",0,174.37,0,0,0,37,1,8,0,1,0,0,0,0,0,0,17,1,0,0,76.21,0,0,0,0,0,1,24,3,0,0
"4405",0,6.3,0,0,0,3,7,34,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
"4406",0,72.72,0,0,0,12,0,6,0,3,0,0,0,0,0,0,0,2,10,0,0,0,0,0,0,0,10,4,16,0,0
"4407",0,40.45,0,0,2,11,7,16,0,7,0,0,0,0,0,0,0,7,2,3.95,0,0,0,0,0,2,0,5,11,0,0
"4408",0,20.05,0,0,0,5,5,7,0,0,0,0,0,0,0,0,0,0,0,15.9,0,0,0,0,0,0,1,0,4,0,0
"4409",59.65,93.94,3,7,9,12,26,44,0,12,4.65,8,33.9,14.3,0,14.3,0,0,0,33.9,0,0.54589372,0,0.230273752,2,7,3,1,11,5.7,8.15
"4410",175.35,207.29,11,14,15,18,16,26,0.83,0,0,0,0,91.45,7.08,91.45,2,0,0,0,7.08,0,0.068214664,0.88110608,3,3,11,13,4,38.01,38.01
"4411",0,27.49,0,0,2,7,39,64,0,0,0,0,0,0,8.9,0,5,0,0,0,19.09,0,1,0,0,0,1,5,0,0,0
"4412",0,30.89,0,0,4,5,9,157,0,130,0,0,0,0,0,0,0,0,0,3.75,0,0.162197232,0,0,0,0,1,0,1,0,7.42
"4413",49.89,52.26,5,9,9,10,40,185,0,141,0,1,4.65,0,12.35,0,4,1,6,4.65,14.72,0.112318841,0.298309179,0,4,8,2,2,4,0,0
"4414",0,66.78,0,0,8,15,10,55,0,23,0,0,0,0,0,11.65,0,3,0,6.6,0,0.243362832,0,0.429572271,0,2,4,0,1,0,9.62
"4415",0,136.28,0,0,7,26,10,15,0,0,0,0,0,0,0,0,0,0,2,21.25,0,1,0,0,0,4,2,1,6,0,0
"4416",0,19.94,0,0,2,6,10,88,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4417",122.9,199.1,6,17,20,28,5,25,0,0,3.65,6,23.4,16.35,15.2,22.45,5,8,2,27.05,19.15,0.350843061,0.197146563,0.291180285,6,23,0,1,5,3.9,6.35
"4418",24.49,71.52,6,7,13,19,9,32,0,0,0,0,0,7.95,3.95,7.95,11,3,0,0,19.66,0,0.30620155,0.61627907,0,2,4,6,2,2.25,2.25
"4419",3.75,30.8,1,1,2,9,35,70,1,31,0,0,0,0,3.75,0,1,0,2,0,3.75,0,0.327510917,0,0,1,2,0,1,0,0
"4420",0,94.8,0,0,0,12,9,29,1,12,0,0,0,0,0,0,0,0,8,38.5,0,0,0,0,0,0,0,0,17,0,0
"4421",0,123.17,0,0,2,16,3,10,1,4,0,0,0,0,0,11.9,8,0,14,29.25,26.3,0.397321429,0,0.53125,0,4,5,0,27,0,3
"4422",24.2,189.9,0,4,9,38,1,6,0,3,0,0,0,8.45,45.5,8.45,31,0,0,0,141.75,0,0.807453416,0.149955634,0,6,2,8,0,4.5,4.5
"4423",0,354,0,0,0,73,0,2,0,1,0,0,0,0,0,0,0,0,12,51.85,0,0,0,0,0,0,0,80,89,0,0
"4424",7.5,80.1,2,2,9,12,15,22,0,1,0,0,0,0,4.45,6.7,1,1,2,7.9,4.45,0.129375951,0.135464231,0.203957382,0,4,2,3,4,0,9.2
"4425",55.11,86.49,5,9,9,16,28,48,0.5,2,0,0,0,24.51,18.3,24.51,6,8,0,0,22.25,0,0.379196022,0.507874016,1,4,3,4,3,18.11,18.11
"4426",14.9,65.69,1,2,7,10,18,125,1,0,0,0,0,6.7,8.2,6.7,2,0,0,0,8.2,0,0.550335571,0.44966443,1,1,4,0,2,3.45,3.45
"4427",0,121.1,0,0,3,13,2,55,0.5,50,0,0,0,0,0,0,0,0,2,4.45,0,0.315602837,0,0,0,4,5,2,6,0,0
"4428",0,272.5,0,0,0,28,1,3,1,1,0,0,0,0,0,0,3,0,3,17.5,13.85,0,0,0,0,0,0,6,22,0,0
"4429",5.5,184.84,0,2,21,47,4,13,0,4,0,0,0,0,8.74,4.02,16,0,2,44.12,59.02,0.680255795,0.174660272,0.080335731,0,14,11,0,21,0,3.92
"4430",0,225.15,0,0,0,28,0,10,0.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,21,1,0,0
"4431",165,192.4,8,13,13,14,17,222,0,197,9.55,6,20.2,0,0,0,0,5,4,20.2,0,0.133907856,0,0,1,4,0,7,5,0,0
"4432",63.83,206.05,5,10,20,31,11,34,0.88,0,4.45,3,11.85,24.1,9.2,45.85,2,1,2,34.75,9.2,0.350655903,0.09283552,0.462663976,4,9,16,1,26,11.35,20.75
"4433",0,27.5,0,0,2,7,36,65,0,0,0,0,0,0,0,4.9,0,0,0,7.7,0,0.446327684,0,0.553672316,0,0,5,0,3,0,2.45
"4434",23.63,86.97,0,6,12,16,10,73,0,33,0,1,3.95,0,0,0,0,9,0,11.45,0,0.348024316,0,0,0,2,7,3,9,0,0
"4435",31.6,112.1,1,4,6,16,11,24,1,2,0,0,0,5.7,0,13.4,0,3,5,0,0,0,0,1,0,1,2,5,1,3.25,6.5
"4436",0,23.3,0,0,0,5,8,33,0,21,0,0,0,0,0,0,3,0,0,0,13.35,0,0,0,0,0,0,1,0,0,0
"4437",0,111.35,0,0,11,17,17,19,0,1,0,0,0,0,0,13.6,0,4,0,14.9,0,0.388526728,0,0.354628422,0,5,1,7,16,0,9.95
"4438",63.94,122.85,0,10,17,20,10,19,0,2,0,1,4.38,12.49,4.67,30.44,3,4,6,4.38,9.54,0.085280374,0.090926791,0.592679128,0,4,1,9,2,3.93,15.38
"4439",0,115.95,0,0,11,16,11,28,0,7,0,0,0,0,8,39.35,2,1,0,0,8,0,0.166840459,0.820646507,0,2,10,0,0,0,13.25
"4440",47.14,129.65,3,9,15,22,34,70,0,5,0,0,0,11.72,0,25.22,0,10,0,0,0,0,0,0.834546658,1,9,0,0,3,3.94,9.8
"4441",164.7,203.03,41,54,61,64,21,128,0,3,7,5,17.85,12.4,57.3,17.6,17,2,2,28,62.05,0.175010938,0.358147384,0.110006875,9,11,22,0,5,19.5,20.75
"4442",54.28,65.63,12,12,12,16,36,334,1,0,3.95,1,3.95,0,4.55,0,1,3,4,8.9,4.55,0.132107023,0.152173913,0,9,9,2,2,5,0,0
"4443",0,184.37,0,0,11,42,1,6,0.9,0,0,0,0,0,0,0,0,1,8,47.7,0,0.399002494,0,0,0,11,2,10,9,0,0
"4444",0,70.7,0,0,8,13,0,5,0,0,0,0,0,0,0,13.6,4,0,0,13.85,19.3,0.385257302,0,0.378303199,0,1,1,8,6,0,9.2
"4445",49.75,165.73,0,7,10,17,1,15,0,10,0,3,11.85,24,0,71.6,1,0,7,23.7,5.25,0.209363958,0,0.632508834,0,18,1,1,19,11.15,28.4
"4446",61.08,192.08,7,8,13,20,6,51,0,37,0,0,0,11.9,0,29.65,3,0,15,7.4,12.25,0.094932649,0,0.380372033,1,5,19,0,21,4.5,9.2
"4447",0,53.8,0,0,0,8,9,15,0,3,0,0,0,0,0,0,0,0,5,26.5,0,0,0,0,0,0,5,2,3,0,0
"4448",52.05,97.02,6,12,13,26,6,54,0.33,27,0,0,0,13.76,8.36,13.76,6,0,0,4.08,21.46,0,0.341782502,0.562551104,0,0,8,1,5,7.36,9.77
"4449",0,43.82,0,0,0,10,38,68,0,29,0,0,0,0,0,0,1,0,4,24.74,4.58,0,0,0,0,0,1,0,8,0,0
"4450",0,137.25,0,0,0,24,13,15,1,1,0,0,0,0,0,0,2,1,0,28,4.84,0,0,0,0,0,0,12,1,0,0
"4451",19.16,96.18,0,6,10,21,1,39,0,0,0,0,0,0,4.45,0,7,6,2,0,23.23,0,0.278125,0,0,2,1,8,1,1.95,1.95
"4452",13.95,112.67,0,3,13,23,5,32,1,0,0,3,13.95,0,8.7,18.3,14,0,0,31.95,47.27,0.526359143,0.143327842,0.301482702,0,11,2,0,9,0,10.65
"4453",0,79.06,0,0,5,11,3,14,0,3,0,0,0,0,0,0,0,2,6,5.25,0,0.219206681,0,0,0,1,1,9,9,0,0
"4454",31.15,89.8,5,8,10,18,13,25,1,1,0,1,4.65,6.9,0,16,4,3,0,13.75,8.1,0.3089701,0,0.531561462,2,6,2,1,6,2.25,6.7
"4455",57.5,81.1,8,11,11,16,0,5,0.5,4,3.65,1,3.65,24.1,7.7,24.1,2,0,2,3.65,7.7,0.066303361,0.139872843,0.437783833,7,9,6,7,3,7.35,7.35
"4456",82.62,115.47,10,18,24,29,32,94,0,0,4.15,2,8.1,0,77.85,0,18,0,0,8.1,82.5,0.094240838,0.905759162,0,7,17,1,1,1,0,0
"4457",0,181.73,0,0,9,34,2,8,1,0,0,0,0,0,0,12.6,0,2,28,27.79,0,0.105169341,0,0.449197861,0,1,54,0,44,0,7.35
"4458",42.76,140.53,5,6,15,17,1,92,0,21,0,0,0,11.85,0,34.75,0,0,8,8.4,0,0.115942029,0,0.479641132,1,2,12,1,11,5.25,18.9
"4459",24.46,84.31,2,6,6,9,12,254,0,0,3.65,4,14.9,0,0,0,0,1,0,14.9,0,0.861271676,0,0,2,4,0,1,5,0,0
"4460",0,46.98,0,0,0,6,17,44,1,8,0,0,0,0,0,0,8,0,0,0,32.54,0,0,0,0,0,0,0,0,0,0
"4461",22.63,74.67,4,6,11,14,5,77,0.5,9,3.45,2,6.3,0,0,20.88,0,1,0,22.47,0,0.452659146,0,0.420628525,2,8,3,1,9,0,6.82
"4462",35.64,119.32,5,7,9,25,2,14,1,2,3.65,2,7.6,0,4.25,12.55,15,0,6,14.9,40.22,0.242811502,0.135782748,0.400958467,0,0,22,6,9,0,4.95
"4463",0,74.41,0,0,12,13,27,102,1,0,0,0,0,0,0,19.61,0,6,6,8.16,0,0.143661972,0,0.345246479,0,7,9,3,8,0,11.84
"4464",71.03,232.38,1,7,15,24,4,59,0.5,5,0,1,4.38,66.65,0,103.33,0,2,8,11.36,0,0.075869899,0,0.690108863,1,17,9,4,26,25.08,39.29
"4465",0,133.53,0,0,8,26,20,52,0.67,28,0,0,0,0,9.55,0,4,6,0,43.83,19.78,0,0.510422234,0,0,0,0,20,6,0,0
"4466",40.85,77.55,3,9,11,16,31,50,0,0,0,2,9.5,0,8.2,0,4,2,2,24.9,17.6,0.44973545,0.216931217,0,2,6,5,2,7,0,0
"4467",14.4,57.05,0,2,4,9,10,16,0,2,0,0,0,7.2,0,7.2,4,0,0,4.45,9.4,0,0,0.549618321,0,1,0,3,1,2.45,8.35
"4468",82.47,108.87,0,12,12,15,34,69,1,1,0,7,32.15,40.05,0,40.05,0,0,0,32.15,0,0.436405593,0,0.543640559,0,8,3,3,15,16.12,16.12
"4469",0,72.19,0,0,4,14,15,38,0,8,0,0,0,0,0,0,3,0,0,38.1,10.19,0.973404255,0,0,0,0,1,15,14,0,0
"4470",17.4,59.25,0,4,10,11,14,112,1,0,0,3,13.95,0,0,19.4,4,0,0,24.5,7.2,0.4752667,0,0.3763337,0,4,5,4,9,2.45,10.6
"4471",6.51,85.42,0,2,5,19,1,29,1,2,0,0,0,0,0,0,8,0,3,15.8,19.96,0.1468647,0,0,0,5,2,4,13,0,0
"4472",0,24.83,0,0,0,7,6,31,0,1,0,0,0,0,0,0,5,0,0,0,18.89,0,0,0,0,0,0,4,0,0,0
"4473",0,78.78,0,0,0,7,3,32,1,0,0,0,0,0,0,0,10,0,0,0,27.48,0,0,0,0,0,0,8,0,0,0
"4474",0,90.08,0,0,9,22,0,5,0,1,0,0,0,0,0,0,0,0,2,6.6,0,0,0,0,0,0,15,1,15,0,0
"4475",0,157.3,0,0,5,19,14,37,0.33,0,0,0,0,0,0,19.1,2,0,0,56.55,4.75,0.435356201,0,0.503957784,0,3,12,2,19,0,7.35
"4476",0,103.56,0,0,2,20,3,14,0,4,0,0,0,0,0,0,2,3,0,0,7,0,0,0,0,0,1,5,3,0,0
"4477",25.6,63.45,5,5,8,12,17,35,0,44,0,0,0,0,19.18,0,5,0,0,0,24.05,0,0.928813559,0,0,0,0,5,0,0,0
"4478",0,33.46,0,0,8,12,25,75,0,2,0,0,0,0,0,0,0,0,0,11.04,0,0.517338332,0,0,0,5,3,0,11,0,0
"4479",0,14.51,0,0,0,5,0,11,0,4,0,0,0,0,0,0,1,1,0,0,4.5,0,0,0,0,0,4,0,0,0,0
"4480",0,34.92,0,0,0,14,34,43,0,0,0,0,0,0,0,0,1,0,0,8.9,4.65,0,0,0,0,0,0,0,2,0,0
"4481",9.67,33.2,0,4,6,12,35,63,0,22,0,0,0,0,0,0,0,1,2,10.85,0,0.175170068,0,0,0,4,9,0,10,0,0
"4482",101.1,251.78,14,17,18,45,3,8,0.2,0,0,1,2.9,78.11,0,88.28,0,3,4,17.12,0,0.02805999,0,0.854184809,3,6,12,9,14,43.07,46.46
"4483",24.08,42.14,4,6,6,10,10,68,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0
"4484",37.1,54.28,6,9,12,13,39,122,1,51,0,0,0,0,0,7.2,0,11,0,0,0,0,0,0.331797235,1,5,5,2,4,0,3.25
"4485",0,152.83,0,0,15,31,3,6,0,2,0,0,0,0,0,20.01,0,5,12,0,0,0,0,0.308701018,0,6,2,14,25,0,8.95
"4486",43.89,137.46,4,9,12,18,13,31,0,7,3.92,2,7.87,0,0,0,0,0,4,16.7,0,0.575862069,0,0,0,0,2,6,7,0,0
"4487",96.55,393.35,19,24,29,63,3,27,0,10,0,0,0,6.2,0,13.3,0,8,8,7.3,0,0.086135693,0,0.156932153,14,18,6,7,19,2.45,5.9
"4488",0,16.53,0,0,0,8,39,67,0,0,0,0,0,0,0,0,4,0,2,0,8.88,0,0,0,0,0,1,4,2,0,0
"4489",62.4,134.6,2,6,10,15,37,71,0,20,0,3,11.45,26.35,0,48.6,0,1,4,36.55,0,0.18973747,0,0.579952267,2,9,5,7,20,8.4,15.75
"4490",0,239.01,0,0,0,52,3,21,0,0,0,0,0,0,0,0,8,0,9,6.86,19.12,0,0,0,0,0,6,18,5,0,0
"4491",0,64.35,0,0,5,7,15,109,0,19,0,0,0,0,0,0,1,0,2,17.2,3.75,0.659003831,0,0,0,3,11,1,8,0,0
"4492",0,322.49,0,0,0,56,2,4,1,1,0,0,0,0,0,0,0,0,4,271.05,0,0,0,0,0,0,0,89,65,0,0
"4493",0,68.5,0,0,4,10,22,28,1,5,0,0,0,0,0,10.7,0,0,0,0,0,0,0,1,0,1,0,0,0,0,6.25
"4494",0,23.15,0,0,4,5,8,156,0,33,0,0,0,0,5.25,0,2,1,0,8.9,10,0.587458746,0.346534654,0,0,2,0,2,3,0,0
"4495",0,77.16,0,0,4,15,10,16,0.67,1,0,0,0,0,0,0,6,11,0,14.36,12.22,0,0,0,0,1,0,13,5,0,0
"4496",11.75,54.83,3,3,5,16,20,45,0,18,3.25,1,3.25,0,12.95,0,4,0,0,12.9,15.17,0.200617284,0.799382716,0,0,0,11,0,7,0,0
"4497",32.53,47.15,1,13,14,17,35,57,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4498",0,64.06,0,0,11,18,12,68,1,31,0,0,0,0,0,0,0,0,0,53,0,1,0,0,0,2,0,9,14,0,0
"4499",6.92,29.98,0,2,4,9,0,75,0,30,0,1,3.95,0,0,0,1,1,2,3.95,4.45,0.343478261,0,0,0,1,4,0,7,0,0
"4500",0,33.45,0,0,1,8,7,50,0,20,0,0,0,0,0,6.4,0,0,0,16.7,0,0,0,1,0,0,1,4,4,0,2.45
"4501",0,27.78,0,0,0,6,31,45,0,0,0,0,0,0,0,0,1,1,0,0,2.47,0,0,0,0,0,0,1,1,0,0
"4502",0,25.32,0,0,0,11,6,14,0,5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,16,2,12,0,0
"4503",3.25,13.5,1,1,1,4,35,332,0,25,0,0,0,0,0,0,0,0,0,6.3,0,0,0,0,0,0,0,2,2,0,0
"4504",29.4,49.31,3,5,7,10,24,103,0,49,3.92,1,3.92,0,0,0,0,0,0,8.57,0,0.345983044,0,0,2,3,0,0,3,0,0
"4505",0,93.35,0,0,1,11,4,24,0,0,0,0,0,0,0,8.2,0,0,3,0,0,0,0,1,0,1,0,1,0,0,3.75
"4506",0,34.06,0,0,2,6,14,66,0,0,0,0,0,0,2.76,0,7,0,0,8.75,25.31,0.665859564,0.334140436,0,0,0,5,0,3,0,0
"4507",129.55,150.35,12,20,23,26,37,99,1,0,3.95,1,3.95,101.95,0,101.95,0,2,2,14.8,0,0.087990937,0,0.770015106,9,16,7,2,16,47.45,49.9
"4508",19.5,51.88,2,6,8,14,3,35,0,12,6.3,6,19.5,0,0,3.98,0,0,2,35.75,0,0.851103629,0,0.148896371,0,1,14,0,15,0,1.71
"4509",0,126.28,0,0,17,25,18,57,1,33,0,0,0,0,0,4.48,0,0,9,4.38,0,0.076707531,0,0.078458844,0,21,3,0,21,0,2.41
"4510",0,160.08,0,0,0,14,0,6,0,4,0,0,0,0,0,0,0,1,3,12.56,0,0,0,0,0,0,2,11,6,0,0
"4511",13.45,79.39,2,3,11,18,5,45,0,13,4.65,1,4.65,0,0,0,0,3,0,42.57,0,0.815100154,0,0,1,6,0,1,13,0,0
"4512",0,9.78,0,0,1,2,5,93,0,26,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,2,3,0,0
"4513",112.34,160.22,10,15,21,26,38,67,0,22,6.1,3,9.55,35.05,2,43.35,2,1,11,13.6,4.47,0.11400788,0.016765865,0.363400117,7,14,8,6,20,15.4,26.1
"4514",0,111.41,0,0,8,17,5,25,0.8,14,0,0,0,0,0,41.75,0,0,0,31.4,0,0.226190476,0,0.764652015,0,4,8,3,17,0,16.25
"4515",0,60.95,0,0,3,8,10,32,0,9,0,0,0,0,4.45,9.35,3,0,0,0,9.7,0,0.322463768,0.677536232,0,3,0,0,2,0,2.45
"4516",15.23,143.04,2,2,13,18,9,52,1,16,0,0,0,5.4,0,37.85,0,0,0,3.75,0,0.08361204,0,0.843924192,1,5,1,1,6,3.25,22.35
"4517",136.35,150.15,8,15,16,18,15,113,0,0,0,0,0,28.1,0,28.1,0,2,6,4.25,0,0.055628272,0,0.367801047,4,10,4,1,4,14.05,14.05
"4518",0,64.36,0,0,0,13,19,59,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,10,10,0,0
"4519",22.6,41.08,3,7,10,11,2,95,0,0,3.88,1,3.88,0,0,0,0,1,0,11.64,0,0.599690881,0,0,1,1,4,1,1,0,0
